date,index,nav,outstanding
"Nov 14, 2019",6265.42,311.21,627100000.00
"Nov 13, 2019",6258.58,310.87,626200000.00
"Nov 12, 2019",6253.91,310.64,626050000.00
"Nov 11, 2019",6243.81,310.14,625800000.00
"Nov 08, 2019",6256.11,310.75,625800000.00
"Nov 07, 2019",6238.99,309.90,626000000.00
"Nov 06, 2019",6219.10,308.91,626200000.00
"Nov 05, 2019",6214.28,308.67,626350000.00
"Nov 04, 2019",6221.63,309.04,625650000.00
"Nov 01, 2019",6198.59,307.90,625350000.00
"Oct 31, 2019",6138.73,304.93,626100000.00
"Oct 30, 2019",6156.93,305.83,626950000.00
"Oct 29, 2019",6136.47,304.82,626800000.00
"Oct 28, 2019",6141.51,305.07,625850000.00
"Oct 25, 2019",6107.42,303.37,626150000.00
"Oct 24, 2019",6082.54,302.14,626150000.00
"Oct 23, 2019",6070.87,301.56,625500000.00
"Oct 22, 2019",6053.42,300.69,627450000.00
"Oct 21, 2019",6074.90,301.76,629300000.00
"Oct 18, 2019",6033.26,299.70,628100000.00
"Oct 17, 2019",6056.84,300.87,628100000.00
"Oct 16, 2019",6039.69,300.02,629150000.00
"Oct 15, 2019",6051.39,300.60,629700000.00
"Oct 14, 2019",5991.72,297.63,629600000.00
"Oct 11, 2019",6000.04,298.05,629700000.00
"Oct 10, 2019",5934.56,294.80,629700000.00
"Oct 09, 2019",5896.60,292.91,628850000.00
"Oct 08, 2019",5841.57,290.18,628450000.00
"Oct 07, 2019",5933.76,294.76,627600000.00
"Oct 04, 2019",5960.43,296.08,626300000.00
"Oct 03, 2019",5876.86,291.93,625950000.00
"Oct 02, 2019",5828.93,289.55,625000000.00
"Oct 01, 2019",5935.20,294.83,624850000.00
"Sep 30, 2019",6008.59,298.48,624800000.00
"Sep 27, 2019",5978.11,296.96,624300000.00
"Sep 26, 2019",6009.19,298.51,624300000.00
"Sep 25, 2019",6023.46,299.22,624350000.00
"Sep 24, 2019",5986.58,297.39,624750000.00
"Sep 23, 2019",6036.90,301.38,624850000.00
"Sep 20, 2019",6037.50,301.41,625450000.00
"Sep 19, 2019",6066.90,302.88,627100000.00
"Sep 18, 2019",6066.42,302.85,627400000.00
"Sep 17, 2019",6064.31,302.75,627750000.00
"Sep 16, 2019",6048.67,301.97,619750000.00
"Sep 13, 2019",6067.50,302.91,620050000.00
"Sep 12, 2019",6070.23,303.05,619550000.00
"Sep 11, 2019",6051.87,302.13,619550000.00
"Sep 10, 2019",6008.12,299.95,619000000.00
"Sep 09, 2019",6005.99,299.84,617750000.00
"Sep 06, 2019",6006.07,299.85,618500000.00
"Sep 05, 2019",6000.38,299.56,618750000.00
"Sep 04, 2019",5921.96,295.65,619000000.00
"Sep 03, 2019",5857.95,292.45,618350000.00
"Aug 30, 2019",5898.23,294.46,617750000.00
"Aug 29, 2019",5893.65,294.24,617750000.00
"Aug 28, 2019",5818.84,290.50,618150000.00
"Aug 27, 2019",5780.79,288.60,618100000.00
"Aug 26, 2019",5799.34,289.53,617850000.00
"Aug 23, 2019",5735.63,286.35,616500000.00
"Aug 22, 2019",5888.37,293.97,620750000.00
"Aug 21, 2019",5891.19,294.12,620950000.00
"Aug 20, 2019",5842.76,291.70,620100000.00
"Aug 19, 2019",5888.93,294.00,619400000.00
"Aug 16, 2019",5818.17,290.47,619800000.00
"Aug 15, 2019",5734.49,286.29,620550000.00
"Aug 14, 2019",5719.30,285.54,620250000.00
"Aug 13, 2019",5890.16,294.07,619650000.00
"Aug 12, 2019",5804.25,289.78,619600000.00
"Aug 09, 2019",5873.47,293.23,619500000.00
"Aug 08, 2019",5911.66,295.14,619500000.00
"Aug 07, 2019",5801.32,289.63,619550000.00
"Aug 06, 2019",5796.72,289.40,619200000.00
"Aug 05, 2019",5721.80,285.66,620250000.00
"Aug 02, 2019",5897.10,294.42,608450000.00
"Aug 01, 2019",5939.83,296.55,609800000.00
"Jul 31, 2019",5993.17,299.21,608550000.00
"Jul 30, 2019",6058.96,302.50,608850000.00
"Jul 29, 2019",6074.01,303.25,608700000.00
"Jul 26, 2019",6083.82,303.74,609300000.00
"Jul 25, 2019",6039.13,301.51,608200000.00
"Jul 24, 2019",6071.05,303.10,606450000.00
"Jul 23, 2019",6042.48,301.68,606450000.00
"Jul 22, 2019",6001.28,299.62,606450000.00
"Jul 19, 2019",5984.20,298.77,606450000.00
"Jul 18, 2019",6021.15,300.61,605800000.00
"Jul 17, 2019",5999.05,299.51,605800000.00
"Jul 16, 2019",6038.40,301.47,605450000.00
"Jul 15, 2019",6058.83,302.50,603350000.00
"Jul 12, 2019",6057.77,302.44,603000000.00
"Jul 11, 2019",6029.33,301.02,602000000.00
"Jul 10, 2019",6015.56,300.34,600650000.00
"Jul 09, 2019",5988.48,298.99,600650000.00
"Jul 08, 2019",5979.34,298.52,599400000.00
"Jul 05, 2019",6008.31,299.97,599400000.00
"Jul 03, 2019",6018.54,300.48,599400000.00
"Jul 02, 2019",5971.29,298.12,598950000.00
"Jul 01, 2019",5953.63,297.24,598550000.00
"Jun 28, 2019",5908.25,294.98,597950000.00
"Jun 27, 2019",5874.15,293.27,597950000.00
"Jun 26, 2019",5850.90,292.11,621550000.00
"Jun 25, 2019",5858.13,292.47,621400000.00
"Jun 24, 2019",5914.29,295.28,621550000.00
"Jun 21, 2019",5924.54,295.79,621550000.00
"Jun 20, 2019",5931.66,296.15,620200000.00
"Jun 19, 2019",5875.45,293.34,615600000.00
"Jun 18, 2019",5857.95,292.47,615050000.00
"Jun 17, 2019",5801.40,289.65,614200000.00
"Jun 14, 2019",5795.96,291.15,614200000.00
"Jun 13, 2019",5804.53,291.58,614200000.00
"Jun 12, 2019",5779.12,290.31,614300000.00
"Jun 11, 2019",5790.83,290.89,614300000.00
"Jun 10, 2019",5792.56,290.98,614300000.00
"Jun 07, 2019",5765.66,289.63,613250000.00
"Jun 06, 2019",5705.22,286.60,613350000.00
"Jun 05, 2019",5668.89,284.77,613050000.00
"Jun 04, 2019",5622.31,282.43,612300000.00
"Jun 03, 2019",5504.05,276.49,612400000.00
"May 31, 2019",5519.27,277.26,611750000.00
"May 30, 2019",5591.97,280.91,611200000.00
"May 29, 2019",5579.51,280.28,609750000.00
"May 28, 2019",5618.18,282.23,609750000.00
"May 24, 2019",5665.60,284.61,609400000.00
"May 23, 2019",5657.10,284.18,609200000.00
"May 22, 2019",5724.71,287.58,609000000.00
"May 21, 2019",5740.81,288.39,607350000.00
"May 20, 2019",5692.30,285.95,606700000.00
"May 17, 2019",5730.89,287.89,606650000.00
"May 16, 2019",5763.95,289.55,606500000.00
"May 15, 2019",5711.49,286.92,605900000.00
"May 14, 2019",5677.20,285.20,605750000.00
"May 13, 2019",5631.41,282.89,605150000.00
"May 10, 2019",5770.44,289.88,604650000.00
"May 09, 2019",5747.08,288.71,603900000.00
"May 08, 2019",5762.48,289.48,603800000.00
"May 07, 2019",5771.59,289.94,603650000.00
"May 06, 2019",5868.45,294.80,603750000.00
"May 03, 2019",5894.30,296.10,604550000.00
"May 02, 2019",5837.46,293.25,604450000.00
"May 01, 2019",5849.65,293.86,604350000.00
"Apr 30, 2019",5893.81,296.08,604700000.00
"Apr 29, 2019",5888.05,295.79,605100000.00
"Apr 26, 2019",5881.48,295.46,605100000.00
"Apr 25, 2019",5853.87,294.08,605100000.00
"Apr 24, 2019",5856.03,294.19,606350000.00
"Apr 23, 2019",5868.88,294.83,606350000.00
"Apr 22, 2019",5817.16,292.23,605550000.00
"Apr 18, 2019",5811.13,291.93,605050000.00
"Apr 17, 2019",5801.83,291.46,605050000.00
"Apr 16, 2019",5814.46,292.10,604500000.00
"Apr 15, 2019",5811.51,291.95,604250000.00
"Apr 12, 2019",5815.04,292.13,603950000.00
"Apr 11, 2019",5776.28,290.18,603150000.00
"Apr 10, 2019",5775.99,290.16,602650000.00
"Apr 09, 2019",5755.49,289.14,602000000.00
"Apr 08, 2019",5788.86,290.81,602000000.00
"Apr 05, 2019",5782.70,290.50,600350000.00
"Apr 04, 2019",5755.96,289.16,600350000.00
"Apr 03, 2019",5742.67,288.50,599550000.00
"Apr 02, 2019",5730.35,287.88,595350000.00
"Apr 01, 2019",5730.04,287.86,595100000.00
"Mar 29, 2019",5664.46,284.57,595650000.00
"Mar 28, 2019",5626.32,282.65,595650000.00
"Mar 27, 2019",5605.32,281.60,594850000.00
"Mar 26, 2019",5631.39,282.91,595100000.00
"Mar 25, 2019",5591.23,280.90,594650000.00
"Mar 22, 2019",5595.50,281.11,594400000.00
"Mar 21, 2019",5703.28,286.52,593500000.00
"Mar 20, 2019",5641.74,283.42,593500000.00
"Mar 19, 2019",5658.15,285.38,594650000.00
"Mar 18, 2019",5658.73,285.40,594350000.00
"Mar 15, 2019",5637.77,284.35,594350000.00
"Mar 14, 2019",5609.59,282.92,585900000.00
"Mar 13, 2019",5612.56,283.07,585450000.00
"Mar 12, 2019",5573.44,281.10,585550000.00
"Mar 11, 2019",5556.77,280.26,570850000.00
"Mar 08, 2019",5476.39,276.20,571400000.00
"Mar 07, 2019",5487.56,276.77,572100000.00
"Mar 06, 2019",5531.34,278.97,571150000.00
"Mar 05, 2019",5567.40,280.79,570850000.00
"Mar 04, 2019",5573.53,281.10,570250000.00
"Mar 01, 2019",5595.11,282.19,569550000.00
"Feb 28, 2019",5556.49,280.24,569900000.00
"Feb 27, 2019",5570.57,280.96,570100000.00
"Feb 26, 2019",5572.74,281.06,570400000.00
"Feb 25, 2019",5577.09,281.28,570450000.00
"Feb 22, 2019",5569.45,280.90,570800000.00
"Feb 21, 2019",5533.80,279.10,571300000.00
"Feb 20, 2019",5552.90,280.06,570650000.00
"Feb 19, 2019",5541.98,279.51,570000000.00
"Feb 15, 2019",5533.27,279.07,569200000.00
"Feb 14, 2019",5473.33,276.05,569650000.00
"Feb 13, 2019",5485.97,276.69,568300000.00
"Feb 12, 2019",5468.98,275.83,568000000.00
"Feb 11, 2019",5399.00,272.30,568000000.00
"Feb 08, 2019",5395.12,272.11,567850000.00
"Feb 07, 2019",5389.69,271.83,568950000.00
"Feb 06, 2019",5439.80,274.36,569650000.00
"Feb 05, 2019",5451.40,274.95,569350000.00
"Feb 04, 2019",5425.80,273.66,569350000.00
"Feb 01, 2019",5389.19,271.81,568500000.00
"Jan 31, 2019",5383.63,271.53,568050000.00
"Jan 30, 2019",5336.60,269.16,567750000.00
"Jan 29, 2019",5254.31,265.01,568550000.00
"Jan 28, 2019",5261.88,265.39,568550000.00
"Jan 25, 2019",5303.51,267.49,594350000.00
"Jan 24, 2019",5258.69,265.23,594950000.00
"Jan 23, 2019",5251.29,264.86,594900000.00
"Jan 22, 2019",5239.75,264.28,595800000.00
"Jan 18, 2019",5314.78,268.06,596050000.00
"Jan 17, 2019",5245.48,264.57,596050000.00
"Jan 16, 2019",5205.45,262.55,595700000.00
"Jan 15, 2019",5193.78,261.96,595700000.00
"Jan 14, 2019",5138.58,259.18,596150000.00
"Jan 11, 2019",5165.15,260.52,596300000.00
"Jan 10, 2019",5165.89,260.56,596300000.00
